date,abstra,title,ul,cw,rsw,kw,label
2015/2/27 16:51:20,F-22战斗机是目前世界上唯一的第五代作战飞机，尽管中国在努力研制自己的具有对等功能的战斗机，F-22“猛禽”战斗机似乎还会统治天空许多年。跟B-52“同温层堡垒”轰炸机在阿瓦朗的出现一样，F-22战斗机的回归同样意在展示美国在亚太地区的承诺和能力。,美空军官:数百架歼11足以让F22失去招架之力,http://military.china.com.cn/2015-02/27/content_34906531.htm,"['F-22', '战斗机', '是', '目前', '世界', '上', '唯一', '的', '第五代', '作战', '飞机', '，', '尽管', '中国', '在', '努力', '研制', '自己', '的', '具有', '对等', '功能', '的', '战斗机', '，', 'F-22', '“', '猛禽', '”', '战斗机', '似乎', '还', '会', '统治', '天空', '许多', '年', '。', '跟', 'B-52', '“', '同温层', '堡垒', '”', '轰炸机', '在', '阿瓦朗', '的', '出现', '一样', '，', 'F-22', '战斗机', '的', '回归', '同样', '意在', '展示', '美国', '在', '亚太地区', '的', '承诺', '和', '能力', '。']","['F-22', '战斗机', '世界', '唯一', '第五代', '作战', '飞机', '中国', '努力', '研制', '对等', '功能', '战斗机', 'F-22', '猛禽', '战斗机', '统治', '天空', '年', 'B-52', '同温层', '堡垒', '轰炸机', '阿瓦朗', 'F-22', '战斗机', '回归', '意在', '展示', '美国', '亚太地区', '承诺', '能力']","['战斗机', '-', '承诺', '许多', '22']",其它
2015/1/19 20:08:40,据澳大利亚《新闻》网站1月19号报道称，美国国家安全局前情报员斯诺登公布了一份高级机密文件，文件显示中国网络间谍盗取了F-35战斗机的核心设计信息。,外媒称斯诺登再曝猛料:中国窃美F35和B2机密,http://military.china.com.cn/2015-01/19/content_34600041.htm,"['据', '澳大利亚', '《', '新闻', '》', '网站', '1月19号', '报道', '称', '，', '美国国家安全局', '前', '情报员斯诺登', '公布', '了', '一', '份', '高级', '机密', '文件', '，', '文件', '显示', '中国', '网络', '间谍', '盗取', '了', 'F-', '35', '战斗机', '的', '核心', '设计', '信息', '。']","['澳大利亚', '新闻', '网站', '1月19号', '报道', '称', '美国国家安全局', '前', '情报员斯诺登', '公布', '份', '高级', '机密', '文件', '文件', '显示', '中国', '网络', '间谍', '盗取', 'F-', '35', '战斗机', '核心', '设计', '信息']","['设计', '新闻', '核心', '战斗机', '35']",其它
2015/1/3 10:07:53,据英国《每日邮报》12月31日报道，这些惊人的图片是2014年最具震撼力的美国空军照片，“Visuals of 2014”。（网页截图）　　战斗空军们离开C-17“全球霸王III”军用运输机去参加一项在恶劣环境里训练他们生存和操作能力的训练。,2014美国空军最震撼照片公布,http://edu.china.com.cn/2015-01/03/content_34463936_11.htm,"['据', '英国', '《', '每日邮报', '》', '12月31日', '报道', '，', '这些', '惊人', '的', '图片', '是', '2014年', '最', '具', '震撼力', '的', '美国空军', '照片', '，', '“', 'V', 'is', 'u', 'a', 'l', 's', 'of', '2014', '”', '。', '（', '网页', '截图', '）', '战斗', '空军', '们', '离开', 'C-', '17', '“', '全球', '霸王', 'III', '”', '军用', '运输机', '去', '参加', '一', '项', '在', '恶劣', '环境', '里', '训练', '他们', '生存', '和', '操作', '能力', '的', '训练', '。']","['英国', '每日邮报', '12月31日', '报道', '惊人', '图片', '2014年', '具', '震撼力', '美国空军', '照片', 'V', 'u', 'a', 'l', 's', '2014', '网页', '截图', '空军', '离开', 'C-', '17', '全球', '霸王', 'III', '军用', '运输机', '参加', '项', '恶劣', '环境', '里', '训练', '生存', '操作', '能力', '训练']","['', '训练', '网页', '每日', '2014']",训练
2014/12/24 9:48:01,2014明星武器盘点：中国WU-14备受瞩目,2014明星武器盘点：中国WU-14备受瞩目[组图],http://photo.china.com.cn/2014-12/24/content_34396521_3.htm,"['2014', '明星', '武器', '盘点', '：', '中国WU-', '14', '备受', '瞩目']","['2014', '明星', '武器', '盘点', '中国WU-', '14', '备受', '瞩目']","['14', '明星', '-', 'WU', '中国']",其它
2014/12/20 11:24:01,2014年，世界武器装备领域竞争空前激烈，军事科技的发展催生新式武器装备不断登场。西方传统军事强国不遗余力地加大军事投入，延续以往的军事科技发展优势；新兴国家也不甘落后，纷纷研发和改进新技术、新装备，全面提升自身军事实力。,2014兵器盘点：中国亮点纷呈 美屠龙刀终出鞘,http://military.china.com.cn/2014-12/20/content_34368080_3.htm,"['2014年', '，', '世界', '武器', '装备', '领域', '竞争', '空前', '激烈', '，', '军事', '科技', '的', '发展', '催生', '新式', '武器', '装备', '不断', '登场', '。', '西方', '传统', '军事', '强国', '不遗余力', '地', '加大', '军事', '投入', '，', '延续', '以往', '的', '军事', '科技', '发展', '优势', '；', '新兴', '国家', '也', '不甘落后', '，', '纷纷', '研发', '和', '改进', '新技术', '、', '新', '装备', '，', '全面', '提升', '自身', '军事', '实力', '。']","['2014年', '世界', '武器', '装备', '领域', '竞争', '空前', '激烈', '军事', '科技', '发展', '催生', '新式', '武器', '装备', '登场', '西方', '传统', '军事', '强国', '不遗余力', '加大', '军事', '投入', '延续', '以往', '军事', '科技', '发展', '优势', '新兴', '国家', '不甘落后', '纷纷', '研发', '改进', '新技术', '新', '装备', '提升', '军事', '实力']","['军事', '装备', '发展', '年', '武器']",其它
2014/12/19 15:26:17,臭鼬工厂（Skunk Works）是洛克希德·马丁公司高级开发项目的绰号。臭鼬工厂以担任秘密研究计划为主，研制了洛马公司的许多著名飞行器产品，包括U-2侦察机、SR-71黑鸟式侦察机以及F-117夜鹰战斗机和F-35闪电II战斗机、F-22猛禽战斗机等。臭鼬工厂称得上是美国最高军事机密机构之一，近日，外媒罕见公开了臭鼬工厂里的一些武器生产画面。,探秘美国神秘军工巨头洛·马公司的臭鼬工厂,http://military.china.com.cn/2014-12/19/content_34362421_6.htm,"['臭鼬工厂', '（', 'Sk', 'u', 'nk', 'Wo', 'r', 'k', 's', '）', '是', '洛克希德·马丁公司', '高级', '开发', '项目', '的', '绰号', '。', '臭', '鼬', '工厂', '以', '担任', '秘密', '研究', '计划', '为主', '，', '研制', '了', '洛马公司', '的', '许多', '著名', '飞行器', '产品', '，', '包括', 'U-', '2侦察机', '、', 'SR', '-', '71', '黑', '鸟', '式', '侦察机', '以及', 'F-', '117夜', '鹰', '战斗机', '和', 'F-', '35', '闪电', 'II', '战斗机', '、', 'F-22', '猛禽', '战斗机', '等', '。', '臭', '鼬', '工厂', '称', '得', '上', '是', '美国', '最高', '军事', '机密', '机构', '之一', '，', '近日', '，', '外媒', '罕见', '公开', '了', '臭鼬', '工厂', '里', '的', '一些', '武器', '生产', '画面', '。']","['臭鼬工厂', 'Sk', 'u', 'nk', 'Wo', 'r', 'k', 's', '洛克希德·马丁公司', '高级', '开发', '项目', '绰号', '臭', '鼬', '工厂', '担任', '秘密', '研究', '计划', '研制', '洛马公司', '著名', '飞行器', '产品', '包括', 'U-', '2侦察机', 'SR', '71', '黑', '鸟', '式', '侦察机', 'F-', '117夜', '鹰', '战斗机', 'F-', '35', '闪电', 'II', '战斗机', 'F-22', '猛禽', '战斗机', '臭', '鼬', '工厂', '称', '美国', '军事', '机密', '机构', '近日', '外媒', '罕见', '公开', '臭鼬', '工厂', '里', '武器', '生产', '画面']","['-', '工厂', '公司', '战斗机', '侦察机']",其它
2014/11/28 14:05:11,对洛克希德-马丁公司生产的F-22“猛禽”战斗机和F-35联合攻击战斗机等美国第五代战斗机而言，俄罗斯的苏霍伊T-50隐形战斗机（或称PAK-FA“前线航空兵未来航空武器装备”）可能是它们的一大劲敌。,“猛禽”的劲敌：俄T-50战机多项性能领先F-22,http://military.china.com.cn/2014-11/28/content_34178576.htm,"['对', '洛克希德-马丁公司', '生产', '的', 'F-22', '“', '猛禽', '”', '战斗机', '和', 'F-', '35', '联合', '攻击', '战斗机', '等', '美国', '第五代', '战斗机', '而言', '，', '俄罗斯', '的', '苏霍', '伊T-', '50', '隐形', '战斗机', '（', '或', '称', 'P', 'A', 'K', '-', 'F', 'A', '“', '前线', '航空兵', '未来', '航空', '武器', '装备', '”', '）', '可能', '是', '它们', '的', '一大', '劲敌', '。']","['洛克希德-马丁公司', '生产', 'F-22', '猛禽', '战斗机', 'F-', '35', '联合', '攻击', '战斗机', '美国', '第五代', '战斗机', '俄罗斯', '苏霍', '伊T-', '50', '隐形', '战斗机', '称', 'P', 'A', 'K', 'F', 'A', '前线', '航空兵', '未来', '航空', '武器', '装备', '一大', '劲敌']","['-', '战斗机', '大', '可能', '）']",其它
2014/11/27 14:05:18,在全世界武装部队的专业术语中，多用途既可以指人员，也可以指设备，特别是指现代化的作战飞机。并非所有的现代化战机最初都设计成多用途平台，此类任务需要综合空对空和空对地武器，其设计方案通常是一种妥协。,亚太国家多用途战斗机升级和改进计划一览图,http://military.china.com.cn/2014-11/27/content_34167648_3.htm,"['在', '全世界', '武装部队', '的', '专业', '术语', '中', '，', '多', '用途', '既', '可以', '指', '人员', '，', '也', '可以', '指', '设备', '，', '特别是', '指', '现代化', '的', '作战', '飞机', '。', '并非', '所有', '的', '现代化', '战机', '最初', '都', '设计', '成', '多', '用途', '平台', '，', '此类', '任务', '需要', '综合', '空对空', '和', '空对地', '武器', '，', '其', '设计', '方案', '通常', '是', '一种', '妥协', '。']","['全世界', '武装部队', '专业', '术语', '中', '用途', '指', '人员', '指', '设备', '指', '现代化', '作战', '飞机', '现代化', '战机', '最初', '设计', '成', '用途', '平台', '此类', '综合', '空对空', '空对地', '武器', '设计', '方案', '一种', '妥协']","['指', '现代化', '多用途', '一种', '武装部队']",其它
2014/11/25 14:33:47,日本感到正日益崛起、摆出好战姿态的中国越来越威胁到本国安全。日本战斗机技术专家在旨在定义该国下一代作战飞机的研究中发现，飞得远比飞得快更重要。,日媒称中国摆出好战姿态 日加速研制新战机备战,http://military.china.com.cn/2014-11/25/content_34146786_3.htm,"['日本', '感到', '正', '日益', '崛起', '、', '摆', '出', '好战', '姿态', '的', '中国', '越来越', '威胁', '到', '本国', '安全', '。', '日本', '战斗机技术', '专家', '在', '旨在', '定义', '该国', '下一代', '作战', '飞机', '的', '研究', '中', '发现', '，', '飞', '得', '远', '比', '飞', '得', '快', '更', '重要', '。']","['日本', '感到', '正', '崛起', '摆', '出', '好战', '姿态', '中国', '越来越', '威胁', '本国', '日本', '战斗机技术', '专家', '旨在', '定义', '该国', '下一代', '作战', '飞机', '研究', '中', '发现', '飞', '远', '飞', '快', '更']","['飞', '更', '本国', '中', '研究']",其它
2014/11/20 8:52:01,11月11日至16日珠海航展期间，俄罗斯空军“勇士”、阿联酋空军“骑士”、中国空军“八一”飞行表演队同台竞技。尚未正式服役的第五代战斗机还包括：美国的F-35、俄罗斯的T-50和中国的歼-20以及珠海航展亮相的中国产歼-31。,世界尖端战机大比拼 “五代战机”争奇斗艳,http://military.china.com.cn/2014-11/20/content_34101959.htm,"['11月11日', '至', '16日', '珠海', '航展', '期间', '，', '俄罗斯', '空军', '“', '勇士', '”', '、', '阿联酋空军', '“', '骑士', '”', '、', '中国空军“八一”飞行表演队', '同台', '竞技', '。', '尚未', '正式', '服役', '的', '第五代', '战斗机', '还', '包括', '：', '美国', '的', 'F-', '35', '、', '俄罗斯', '的', 'T-50', '和', '中国', '的', '歼-', '20', '以及', '珠海', '航展', '亮相', '的', '中国', '产歼', '-', '31', '。']","['11月11日', '16日', '珠海', '航展', '期间', '俄罗斯', '空军', '勇士', '阿联酋空军', '骑士', '中国空军“八一”飞行表演队', '同台', '竞技', '尚未', '正式', '服役', '第五代', '战斗机', '包括', '美国', 'F-', '35', '俄罗斯', 'T-50', '中国', '歼-', '20', '珠海', '航展', '亮相', '中国', '产歼', '31']","['-', '中国', '空军', '俄罗斯', '日']",其它
2014/10/21 8:17:21,美国海军陆战队海上作战与评估中队（VMX 22）于10月9日接收首架F-35B短距/垂直起降型联合机以进行飞行测试，满足该机从低速生产向全速生产的需要，操作测试预计在2018年完成。VMX 22接收F-35B联合机，标志着该中队固定翼作战飞机时代的到来，VMX 22计划接收四架该型战机。此前，VMX 22中队仅有MV-22B、CH-53E等机型，F-35B的到来可满足海军陆战队21世纪空地作战任务。,首架F-35B接受美海军陆战队测试 将全速生产,http://military.china.com.cn/2014-10/21/content_33820130_2.htm,"['美国海军陆战队', '海上', '作战', '与', '评估', '中队', '（', 'VM', 'X', '22', '）', '于', '10月9日', '接收', '首架', 'F-', '35B', '短', '距', '/', '垂直', '起', '降型', '联合机', '以', '进行', '飞行', '测试', '，', '满足', '该机', '从', '低速', '生产', '向', '全速', '生产', '的', '需要', '，', '操作', '测试', '预计', '在', '2018年', '完成', '。', 'V', 'M', 'X', '22', '接收', 'F-', '35B联合机', '，', '标志着', '该', '中队', '固定', '翼', '作战', '飞机', '时代', '的', '到来', '，', 'VM', 'X', '22', '计划', '接收', '四架', '该', '型', '战机', '。', '此前', '，', 'VM', 'X', '22', '中队', '仅', '有', 'MV', '-', '22B', '、', 'CH', '-', '53E', '等', '机型', '，', 'F-', '35B', '的', '到来', '可', '满足', '海军陆战队', '21世纪', '空地', '作战', '任务', '。']","['美国海军陆战队', '海上', '作战', '评估', '中队', 'VM', 'X', '22', '10月9日', '接收', '首架', 'F-', '35B', '短', '垂直', '降型', '联合机', '飞行', '测试', '该机', '低速', '生产', '全速', '生产', '操作', '测试', '预计', '2018年', 'V', 'M', 'X', '22', '接收', 'F-', '35B联合机', '标志着', '中队', '固定', '翼', '作战', '飞机', '时代', '到来', 'VM', 'X', '22', '计划', '接收', '四架', '型', '战机', '此前', 'VM', 'X', '22', '中队', '仅', 'MV', '22B', 'CH', '53E', '机型', 'F-', '35B', '到来', '海军陆战队', '21世纪', '空地', '作战']","['作战', '-', '中队', '接收', '型']",其它
2014/10/7 11:15:11,【环球军事报道】美国《防务新闻》周刊网站10月4日发表题为《中国声称拥有反隐形雷达》的文章称，　美国最先进的隐形战斗机对中国的防空网络构成重大威胁——而中国军方正在不遗余力地学习如何打下这样的飞机。,美媒：中国反隐形雷达问世 F22等战机“过时了”,http://military.china.com.cn/2014-10/07/content_33693115.htm,"['【', '环球', '军事', '报道', '】', '美国', '《', '防务', '新闻', '》', '周刊', '网站', '10月4日', '发表', '题为', '《', '中国', '声称', '拥有', '反', '隐形雷达', '》', '的', '文章', '称', '，', '美国', '最', '先进', '的', '隐形', '战斗机', '对', '中国', '的', '防空', '网络', '构成', '重大', '威胁', '——', '而', '中国', '军方', '正在', '不遗余力', '地', '学习', '如何', '打下', '这样', '的', '飞机', '。']","['环球', '军事', '报道', '美国', '防务', '新闻', '周刊', '网站', '10月4日', '发表', '题为', '中国', '声称', '拥有', '反', '隐形雷达', '文章', '称', '美国', '先进', '隐形', '战斗机', '中国', '防空', '网络', '威胁', '中国', '军方', '不遗余力', '学习', '打下', '飞机']","['中国', '隐形', '美国', '打下', '环球']",其它
2014/10/6 11:47:08,美媒称，美国最先进的隐形战斗机对中国的防空网络构成重大威胁——而中国军方正在不遗余力地学习如何打下这样的飞机。,美媒：中国反隐形雷达问世 F-22“过时了”,http://military.china.com.cn/2014-10/06/content_33688869.htm,"['美', '媒称', '，', '美国', '最', '先进', '的', '隐形', '战斗机', '对', '中国', '的', '防空', '网络', '构成', '重大', '威胁', '——', '而', '中国', '军方', '正在', '不遗余力', '地', '学习', '如何', '打下', '这样', '的', '飞机', '。']","['美', '媒称', '美国', '先进', '隐形', '战斗机', '中国', '防空', '网络', '威胁', '中国', '军方', '不遗余力', '学习', '打下', '飞机']","['中国', '打下', '称', '—', '学习']",其它
2014/9/30 13:51:19,美国领导的多国联盟打击“伊斯兰国”，意味着最现代和尖端的战机被投入使用。以下介绍参与打击“伊斯兰国”行动的最主要机型。,军情24小时：盘点国际联盟打击ISIS所用战机,http://military.china.com.cn/2014-09/30/content_33657989_2.htm,"['美国', '领导', '的', '多国联盟', '打击', '“', '伊斯兰国', '”', '，', '意味着', '最', '现代', '和', '尖端', '的', '战机', '被', '投入', '使用', '。', '以下', '介绍', '参与', '打击', '“', '伊斯兰国', '”', '行动', '的', '最', '主要', '机型', '。']","['美国', '领导', '多国联盟', '打击', '伊斯兰国', '意味着', '尖端', '战机', '投入', '介绍', '参与', '打击', '伊斯兰国', '机型']","['最', '介绍', '投入', '伊斯兰国', '打击']",其它
2014/9/30 10:55:57,美国领导的多国联盟打击“伊斯兰国”，意味着最现代和尖端的飞机被投入使用。,国际联盟打击ISIS所用战机（高清）,http://military.china.com.cn/2014-09/30/content_33656238_2.htm,"['美国', '领导', '的', '多国联盟', '打击', '“', '伊斯兰国', '”', '，', '意味着', '最', '现代', '和', '尖端', '的', '飞机', '被', '投入', '使用', '。']","['美国', '领导', '多国联盟', '打击', '伊斯兰国', '意味着', '尖端', '飞机', '投入']","['投入', '领导', '飞机', '尖端', '现代']",其它
2014/9/29 10:24:39,在部分阿拉伯盟国的支持下，美军日前对叙利亚境内的“伊斯兰国”武装分子发动了空袭，开辟了打击“伊斯兰国”的第二战场。这次空袭行动是美国总统奥巴马提出的打击“伊斯兰国”战略的一部分，也是奥巴马近两周前授权五角大楼对叙利亚境内“伊斯兰国”发动空袭后，美军首次展开行动。,评论：空袭削弱“伊斯兰国” 无法消灭极端组织,http://military.china.com.cn/2014-09/29/content_33645603.htm,"['在', '部分', '阿拉伯盟国', '的', '支持', '下', '，', '美军', '日前', '对', '叙利亚', '境内', '的', '“', '伊斯兰国', '”', '武装', '分子', '发动', '了', '空袭', '，', '开辟', '了', '打击', '“', '伊斯兰国', '”', '的', '第二', '战场', '。', '这次', '空袭', '行动', '是', '美国', '总统', '奥巴马', '提出', '的', '打击', '“', '伊斯兰国', '”', '战略', '的', '一部分', '，', '也是', '奥巴马', '近', '两周', '前', '授权', '五角大楼', '对', '叙利亚', '境内', '“', '伊斯兰国', '”', '发动', '空袭', '后', '，', '美军', '首次', '展开', '行动', '。']","['阿拉伯盟国', '支持', '美军', '日前', '叙利亚', '境内', '伊斯兰国', '武装', '分子', '发动', '空袭', '开辟', '打击', '伊斯兰国', '战场', '空袭', '美国', '总统', '奥巴马', '提出', '打击', '伊斯兰国', '战略', '一部分', '奥巴马', '近', '两周', '前', '授权', '五角大楼', '叙利亚', '境内', '伊斯兰国', '发动', '空袭', '美军', '首次', '展开']","['空袭', '伊斯兰国', '奥巴马', '美军', '叙利亚']",其它
2014/9/27 14:23:02,43岁特警毛卫东以4小时26分的成绩打破了3小时07分的“平板支撑”吉尼斯世界纪录。,军情24小时：北京特警破“平板支撑”世界纪录,http://military.china.com.cn/2014-09/27/content_33631467_11.htm,"['43岁', '特警', '毛卫东', '以', '4小时26分', '的', '成绩', '打破', '了', '3小时07分', '的', '“', '平板', '支撑', '”', '吉尼斯', '世界纪录', '。']","['43岁', '特警', '毛卫东', '4小时26分', '成绩', '打破', '3小时07分', '平板', '支撑', '吉尼斯', '世界纪录']","['分', '小时', '吉尼斯', '岁', '支撑']",其它
2014/9/27 8:49:38,当地时间9月25日，来自中国人民解放军南京军区的一行人员在南京军区空军司令黄国显带领下，访问了位于美国阿拉斯加州的埃尔门多夫空军基地。,美军首次向解放军开放参观F22（高清）,"http://military.china.com.cn/2014-09/27/content_33629266_7.htm""}","['当地', '时间', '9月25日', '，', '来自', '中国人民解放军南京军区', '的', '一行', '人员', '在', '南京军区空军', '司令', '黄国', '显', '带领', '下', '，', '访问', '了', '位于', '美国', '阿拉斯加州', '的', '埃尔门多夫空军基地', '。']","['时间', '9月25日', '中国人民解放军南京军区', '一行', '人员', '南京军区空军', '司令', '黄国', '显', '带领', '访问', '位于', '美国', '阿拉斯加州', '埃尔门多夫空军基地']","['南京军区', '夫', '时间', '门', '尔']",其它
2014/9/26 19:02:07,9月25日，南京军区空军司令黄国显一行，参观了美国空军驻阿拉斯加的埃尔门多夫基地。在到访埃尔门多夫空军基地前，南京军区空军一行人还到访了位于夏威夷的美国军事基地。2014年9月23日，黄国显中将抵达美军夏威夷基地。,美军首次向解放军开放参观F22,"http://photo.china.com.cn/news/2014-09/26/content_33626488_10.htm""}","['9月25日', '，', '南京军区空军', '司令', '黄国', '显', '一行', '，', '参观', '了', '美国空军', '驻', '阿拉斯加', '的', '埃尔门多夫基地', '。', '在', '到访', '埃尔门多夫空军基地', '前', '，', '南京军区空军', '一行', '人', '还', '到访', '了', '位于', '夏威夷', '的', '美国军事基地', '。', '2014年9月23日', '，', '黄国', '显中', '将', '抵达', '美军', '夏威夷基地', '。']","['9月25日', '南京军区空军', '司令', '黄国', '显', '一行', '参观', '美国空军', '驻', '阿拉斯加', '埃尔门多夫基地', '到访', '埃尔门多夫空军基地', '前', '南京军区空军', '一行', '到访', '位于', '夏威夷', '美国军事基地', '2014年9月23日', '黄国', '显中', '抵达', '美军', '夏威夷基地']","['夏威夷', '月', '夫', '显', '空军']",其它
2014/9/26 15:57:57,9月25日，南京军区空军司令黄国显一行，参观了美国空军驻阿拉斯加的埃尔门多夫基地。中美双方在一架第525战斗机中队的F-22A猛禽战斗机前合影。,美军首次向解放军开放参观F-22猛禽战斗机,"http://military.china.com.cn/2014-09/26/content_33624909_8.htm""}","['9月25日', '，', '南京军区空军', '司令', '黄国', '显', '一行', '，', '参观', '了', '美国空军', '驻', '阿拉斯加', '的', '埃尔门多夫基地', '。', '中美', '双方', '在', '一', '架', '第525', '战斗机中队', '的', 'F-', '22A', '猛禽', '战斗机', '前', '合影', '。']","['9月25日', '南京军区空军', '司令', '黄国', '显', '一行', '参观', '美国空军', '驻', '阿拉斯加', '埃尔门多夫基地', '中美', '架', '第525', '战斗机中队', 'F-', '22A', '猛禽', '战斗机', '前', '合影']","['战斗机', '双方', '夫', '月', '前']",其它
2014/9/25 9:22:26,美国《防务新闻》23日报道称，号称世界最先进战机的美国F-22“猛禽”战斗机终于在空袭叙利亚境内“伊斯兰国”的目标时完成自己的第一次实战任务。F-22的实战首秀，不仅有测试作战性能的考虑，也不排除有“敲山震虎”的意图。,美将F22投入实战敲山震虎：对抗中国必须靠F22,http://military.china.com.cn/2014-09/25/content_33608692.htm,"['美国', '《', '防务', '新闻', '》', '23日', '报道', '称', '，', '号称', '世界', '最', '先进', '战机', '的', '美国', 'F-22', '“', '猛禽', '”', '战斗机', '终于', '在', '空袭', '叙利亚', '境内', '“', '伊斯兰国', '”', '的', '目标', '时', '完成', '自己', '的', '第一次', '实战', '任务', '。', 'F-22', '的', '实战', '首秀', '，', '不仅', '有', '测试', '作战', '性能', '的', '考虑', '，', '也', '不', '排除', '有', '“', '敲山震虎', '”', '的', '意图', '。']","['美国', '防务', '新闻', '23日', '报道', '称', '号称', '世界', '先进', '战机', '美国', 'F-22', '猛禽', '战斗机', '终于', '空袭', '叙利亚', '境内', '伊斯兰国', '目标', '时', '第一次', '实战', 'F-22', '实战', '首秀', '测试', '作战', '性能', '排除', '敲山震虎', '意图']","['实战', '虎', '美国', '22', '-']",其它
2014/9/25 8:36:23,当地时间9月22日，美国五角大楼宣布，美国及其伙伴国已开始对叙利亚境内的“伊斯兰国”目标实施空中打击。值得注意的是，F-22“猛禽”战斗机也投入了空袭，完成战场首秀。,美军F-22战机首次参战 战争非对称致优势难体现,http://military.china.com.cn/2014-09/25/content_33607745.htm,"['当地', '时间', '9月22日', '，', '美国五角大楼', '宣布', '，', '美国', '及其', '伙伴国', '已', '开始', '对', '叙利亚', '境内', '的', '“', '伊斯兰国', '”', '目标', '实施', '空中', '打击', '。', '值得', '注意', '的', '是', '，', 'F-22', '“', '猛禽', '”', '战斗机', '也', '投入', '了', '空袭', '，', '完成', '战场', '首秀', '。']","['时间', '9月22日', '美国五角大楼', '美国', '伙伴国', '叙利亚', '境内', '伊斯兰国', '目标', '实施', '空中', '打击', '值得', 'F-22', '猛禽', '战斗机', '投入', '空袭', '战场', '首秀']","['美国', '22', '战场', '注意', '空中']",其它
2014/9/25 7:20:38,F-22“猛禽”战斗机也投入了对叙利亚的空袭，完成战场首秀。专家指出，此次战争是非对称的，因此F-22战机高水平高性能的优势并不能体现出来，只是美军对最新武器的试验。,美军F-22战机首次参战 战争非对称致优势难体现,http://news.china.com.cn/world/2014-09/25/content_33606791.htm,"['F-22', '“', '猛禽', '”', '战斗机', '也', '投入', '了', '对', '叙利亚', '的', '空袭', '，', '完成', '战场', '首秀', '。', '专家', '指出', '，', '此次', '战争', '是非', '对称', '的', '，', '因此', 'F-22', '战机', '高水平', '高性能', '的', '优势', '并', '不能', '体现', '出来', '，', '只是', '美军', '对', '最新', '武器', '的', '试验', '。']","['F-22', '猛禽', '战斗机', '投入', '叙利亚', '空袭', '战场', '首秀', '专家', '指出', '战争', '是非', '对称', 'F-22', '战机', '高水平', '高性能', '优势', '体现', '美军', '最新', '武器', '试验']","['武器', '指出', '战场', '22', '-']",其它
2014/9/24 6:24:30,美军中央司令部宣布，美国和5个阿拉伯国家22日晚间首次打击极端组织“伊斯兰国”（ISIS）在叙利亚境内的多个目标。在行动中，美国动用了F－22“猛禽”战斗机和战斧”导弹等。此外，美军还单独空袭了另一极端组织“呼罗珊集团”在叙利亚西部的目标。,美与伙伴国首次空袭叙境内ISIS 俄发声明谴责,http://military.china.com.cn/2014-09/24/content_33594910.htm,"['美军中央司令部', '宣布', '，', '美国', '和', '5个', '阿拉伯', '国家', '22日', '晚间', '首次', '打击', '极端', '组织', '“', '伊斯兰国”（ISIS', '）', '在', '叙利亚', '境内', '的', '多个', '目标', '。', '在', '行动', '中', '，', '美国', '动用', '了', 'F－22', '“', '猛禽', '”', '战斗机', '和', '战斧', '”', '导弹', '等', '。', '此外', '，', '美军', '还', '单独', '空袭', '了', '另', '一', '极端', '组织', '“', '呼罗珊集团', '”', '在', '叙利亚', '西部', '的', '目标', '。']","['美军中央司令部', '美国', '5个', '阿拉伯', '国家', '22日', '晚间', '首次', '打击', '组织', '伊斯兰国”（ISIS', '叙利亚', '境内', '多个', '目标', '中', '美国', '动用', 'F－22', '猛禽', '战斗机', '战斧', '导弹', '美军', '单独', '空袭', '组织', '呼罗珊集团', '叙利亚', '西部', '目标']","['叙利亚', '22', '美国', '战斧', '组织']",其它
2014/9/24 6:21:57,当地时间9月22日，美国五角大楼宣布，美国及其伙伴国已开始对叙利亚境内的“伊斯兰国”目标实施空中打击。值得注意的是，F-22猛禽战斗机也投入了此次空袭。这是F-22自2005年正式服役以来，首次参与实战。,美F-22战斗机首参与实战 单位造价逾1.5亿美元,http://military.china.com.cn/2014-09/24/content_33594891.htm,"['当地', '时间', '9月22日', '，', '美国五角大楼', '宣布', '，', '美国', '及其', '伙伴国', '已', '开始', '对', '叙利亚', '境内', '的', '“', '伊斯兰国', '”', '目标', '实施', '空中', '打击', '。', '值得', '注意', '的', '是', '，', 'F-22', '猛禽', '战斗机', '也', '投入', '了', '此次', '空袭', '。', '这是', 'F-22', '自', '2005年', '正式', '服役', '以来', '，', '首次', '参与', '实战', '。']","['时间', '9月22日', '美国五角大楼', '美国', '伙伴国', '叙利亚', '境内', '伊斯兰国', '目标', '实施', '空中', '打击', '值得', 'F-22', '猛禽', '战斗机', '投入', '空袭', '这是', 'F-22', '2005年', '正式', '服役', '首次', '参与', '实战']","['22', '美国', '参与', '此次', '空中']",其它
2014/9/21 8:04:48,美国加拿大接连拦截多架俄军机,美国加拿大接连拦截多架俄军机,http://v.china.com.cn/news/2014-09/21/content_33568729.htm,"['美国', '加拿大', '接连', '拦截', '多', '架', '俄', '军机']","['美国', '加拿大', '接连', '拦截', '架', '俄', '军机']","['俄', '加拿大', '架', '拦截', '接连']",拦截
